Arizona,A.J. Pollock
Arizona,Gregor Blanco
Arizona,David Peralta
Arizona,Paul Goldschmidt
Arizona,Jake Lamb
Arizona,J.D. Martinez
Arizona,Brandon Drury
Arizona,Chris Owings
Arizona,Ketel Marte
Arizona,Nick Ahmed
Arizona,Chris Iannetta
Arizona,Jeff Mathis
Arizona,Chris Herrmann
Arizona,Daniel Descalso
Arizona,Adam Rosales
Arizona,Zack Greinke
Arizona,Patrick Corbin
Arizona,Robbie Ray
Arizona,Taijuan Walker
Arizona,Zack Godley
Arizona,Andrew Chafin
Arizona,Jorge de la Rosa
Arizona,David Hernandez
Arizona,Archie Bradley
Arizona,Fernando Rodney
Arizona,J.J. Hoover
Arizona,T.J. McFarland
Arizona,Jake Barrett
Arizona,Tom Wilhelmsen
Arizona,Randall Delgado
Atlanta,Ender Inciarte
Atlanta,Ozzie Albies
Atlanta,Freddie Freeman
Atlanta,Matt Kemp
Atlanta,Matt Adams
Atlanta,Nick Markakis
Atlanta,Tyler Flowers
Atlanta,Kurt Suzuki
Atlanta,Johan Camargo
Atlanta,Adonis Garcia
Atlanta,Dansby Swanson
Atlanta,Rio Ruiz
Atlanta,Danny Santana
Atlanta,Jace Peterson
Atlanta,Lane Adams
Atlanta,Julio Teheran
Atlanta,R.A. Dickey
Atlanta,Mike Foltynewicz
Atlanta,Sean Newcomb
Atlanta,Lucas Sims
Atlanta,Jose Ramirez
Atlanta,Arodys Vizcaino
Atlanta,Jim Johnson
Atlanta,Sam Freeman
Atlanta,Ian Krol
Atlanta,Jason Motte
Atlanta,Luke Jackson
Atlanta,Rex Brothers
Atlanta,Eric O\Flaherty
Atlanta,Matt Wisler
Baltimore,Tim Beckham
Baltimore,Joey Rickard
Baltimore,Manny Machado
Baltimore,Jonathan Schoop
Baltimore,Adam Jones
Baltimore,Chris Davis
Baltimore,Trey Mancini
Baltimore,Mark Trumbo
Baltimore,Welington Castillo
Baltimore,Caleb Joseph
Baltimore,Seth Smith
Baltimore,J.J. Hardy
Baltimore,Ruben Tejada
Baltimore,Craig Gentry
Baltimore,Austin Hays
Baltimore,Kevin Gausman
Baltimore,Wade Miley
Baltimore,Jeremy Hellickson
Baltimore,Dylan Bundy
Baltimore,Ubaldo Jimenez
Baltimore,Chris Tillman
Baltimore,Mychal Givens
Baltimore,Brad Brach
Baltimore,Darren O\’Day
Baltimore,Richard Bleier
Baltimore,Donnie Hart
Baltimore,Miguel Castro
Baltimore,Zach Britton
Baltimore,Alec Asher
Baltimore,Jimmy Yacabonis
Boston,Mookie Betts
Boston,Dustin Pedroia
Boston,Eduardo Nunez
Boston,Xander Bogaerts
Boston,Hanley Ramirez
Boston,Andrew Benintendi
Boston,Mitch Moreland
Boston,Rafael Devers
Boston,Chris Young
Boston,Christian Vazquez
Boston,Sandy Leon
