Arizona,Jarrod Dyson
Arizona,Ketel Marte
Arizona,Eduardo Escobar
Arizona,David Peralta
Arizona,Christian Walker
Arizona,Wilmer Flores
Arizona,Adam Jones
Arizona,Nick Ahmed
Arizona,Carson Kelly
Arizona,Alex Avila
Arizona,Blake Swihart
Arizona,Jake Lamb
Arizona,Josh Rojas
Arizona,Tim Locastro
Arizona,Ildemaro Vargas
Arizona,Robbie Ray
Arizona,Mike Leake
Arizona,Merrill Kelly
Arizona,Taylor Clarke
Arizona,Alex Young
Arizona,Zac Gallen
Arizona,Luke Weaver
Arizona,Andrew Chafin
Arizona,Yoan Lopez
Arizona,Archie Bradley
Arizona,Yoshihisa Hirano
Arizona,Matt Andriese
Arizona,T.J. McFarland
Arizona,Greg Holland
Arizona,Kevin Ginkel
Atlanta,"Ronald Acuna, Jr."
Atlanta,Ozzie Albies
Atlanta,Freddie Freeman
Atlanta,Josh Donaldson
Atlanta,Nick Markakis
Atlanta,Austin Riley
Atlanta,Ender Inciarte
Atlanta,Brian McCann
Atlanta,Tyler Flowers
Atlanta,Dansby Swanson
Atlanta,Adeiny Hechavarria
Atlanta,Johan Camargo
Atlanta,Billy Hamilton
Atlanta,Matt Joyce
Atlanta,Adam Duvall
Atlanta,Julio Teheran
Atlanta,Max Fried
Atlanta,Mike Soroka
Atlanta,Mike Foltynewicz
Atlanta,Dallas Keuchel
Atlanta,Luke Jackson
Atlanta,Mark Melancon
Atlanta,Shane Greene
Atlanta,Anthony Swarzak
Atlanta,Chris Martin
Atlanta,Sean Newcomb
Atlanta,Josh Tomlin
Atlanta,Jerry Blevins
Atlanta,Jacob Webb
Atlanta,A.J. Minter
Baltimore,Jonathan Villar
Baltimore,Trey Mancini
Baltimore,Anthony Santander
Baltimore,Renato Nunez
Baltimore,"Dwight Smith, Jr."
Baltimore,Rio Ruiz
Baltimore,Hanser Alberto
Baltimore,Chris Davis
Baltimore,Pedro Severino
Baltimore,Stevie Wilkerson
Baltimore,Richie Martin
Baltimore,Chance Sisco
Baltimore,Jace Peterson
Baltimore,DJ Stewart
Baltimore,Austin Hays
Baltimore,Dylan Bundy
Baltimore,John Means
Baltimore,Aaron Brooks
Baltimore,Asher Wojciechowski
Baltimore,David Hess
Baltimore,Paul Fry
Baltimore,Miguel Castro
Baltimore,Mychal Givens
Baltimore,Shawn Armstrong
Baltimore,Richard Bleier
Baltimore,Gabriel Ynoa
Baltimore,Branden Kline
Baltimore,Jimmy Yacabonis
Baltimore,Tanner Scott
Baltimore,Evan Phillips
Boston,Mookie Betts
Boston,Rafael Devers
Boston,Xander Bogaerts
Boston,J.D. Martinez
Boston,Andrew Benintendi
Boston,Christian Vazquez
Boston,Mitch Moreland
Boston,Michael Chavis
Boston,Brock Holt
Boston,Jackie Bradley
Boston,Sandy Leon
Boston,Sam Travis
Boston,Eduardo Nunez
Boston,Marco Hernandez
Boston,Chris Owings
Boston,Eduardo Rodriguez
Boston,Rick Porcello
Boston,Chris Sale
Boston,Andrew Cashner
Boston,Jhoulys Chacin
Boston,David Price
Boston,Nathan Eovaldi
Boston,Brandon Workman
Boston,Marcus Walden
Boston,Matt Barnes
Boston,Ryan Brasier
Boston,Josh Taylor
Boston,Colten Brewer
Boston,Josh Smith
Boston,Hector Velazquez
ChiCubs,Kyle Schwarber
ChiCubs,Nicholas Castellanos
ChiCubs,Kris Bryant
ChiCubs,Anthony Rizzo
ChiCubs,Javier Baez
ChiCubs,Willson Contreras
ChiCubs,Victor Caratini
ChiCubs,Jason Heyward
ChiCubs,"Albert Almora, Jr."
ChiCubs,David Bote
ChiCubs,Addison Russell
ChiCubs,Jonathan Lucroy
ChiCubs,Daniel Descalso
ChiCubs,Tony Kemp
ChiCubs,Ben Zobrist
ChiCubs,Yu Darvish
ChiCubs,Jon Lester
ChiCubs,Jose Quintana
ChiCubs,Kyle Hendricks
ChiCubs,Cole Hamels
ChiCubs,Kyle Ryan
ChiCubs,Steve Cishek
ChiCubs,Brandon Kintzler
ChiCubs,Derek Holland
ChiCubs,Pedro Strop
ChiCubs,Brad Wieck
ChiCubs,David Phelps
ChiCubs,Tyler Chatwood
ChiCubs,Rowan Wick
ChiCubs,Craig Kimbrel
ChiSox,Leury Garcia
ChiSox,Tim Anderson
ChiSox,Jose Abreu
ChiSox,Yoan Moncada
ChiSox,Eloy Jimenez
ChiSox,James McCann
ChiSox,Welington Castillo
ChiSox,Yolmer Sanchez
ChiSox,Ryan Cordell
ChiSox,Adam Engel
ChiSox,Zack Collins
ChiSox,Daniel Palka
ChiSox,Ryan Goins
ChiSox,Jon Jay
ChiSox,Charlie Tilson
ChiSox,Ivan Nova
ChiSox,Reynaldo Lopez
ChiSox,Lucas Giolito
ChiSox,Dylan Cease
ChiSox,Dylan Covey
ChiSox,Ross Detwiler
ChiSox,Jace Fry
ChiSox,Alex Colome
ChiSox,Aaron Bummer
ChiSox,Josh Osich
ChiSox,Kelvin Herrera
ChiSox,Evan Marshall
ChiSox,Jose Ruiz
ChiSox,Jimmy Cordero
ChiSox,Juan Minaya
Cincinnati,Jesse Winker
Cincinnati,Phillip Ervin
Cincinnati,Josh Van Meter
Cincinnati,Joey Votto
Cincinnati,Eugenio Suarez
Cincinnati,Aristides Aquino
Cincinnati,Jose Iglesias
Cincinnati,Nick Senzel
Cincinnati,Jose Peraza
Cincinnati,Derek Dietrich
Cincinnati,Tucker Barnhart
Cincinnati,Curt Casali
Cincinnati,Kyle Farmer
Cincinnati,Freddie Galvis
Cincinnati,Scott Schebler
Cincinnati,Trevor Bauer
Cincinnati,Luis Castillo
Cincinnati,Sonny Gray
Cincinnati,Anthony DeSclafani
Cincinnati,Tyler Mahle
Cincinnati,Kevin Gausman
Cincinnati,Alex Wood
Cincinnati,Michael Lorenzen
Cincinnati,Amir Garrett
Cincinnati,Raisel Iglesias
Cincinnati,Robert Stephenson
Cincinnati,David Hernandez
Cincinnati,Zach Duke
Cincinnati,Matt Bowman
Cincinnati,Lucas Sims
Cleveland,Francisco Lindor
Cleveland,Oscar Mercado
Cleveland,Carlos Santana
Cleveland,Yasiel Puig
Cleveland,Jose Ramirez
Cleveland,Franmil Reyes
Cleveland,Jake Bauers
Cleveland,Jordan Luplow
Cleveland,Jason Kipnis
Cleveland,Roberto Perez
Cleveland,Kevin Plawecki
Cleveland,Mike Freeman
Cleveland,Tyler Naquin
Cleveland,Leonys Martin
Cleveland,Greg Allen
Cleveland,Shane Bieber
Cleveland,Mike Clevinger
Cleveland,Zach Plesac
Cleveland,Adam Plutko
Cleveland,Carlos Carrasco
Cleveland,Aaron Civale
Cleveland,Adam Cimber
Cleveland,Oliver Perez
Cleveland,Brad Hand
Cleveland,Nick Wittgren
Cleveland,Tyler Clippard
Cleveland,Nick Goody
Cleveland,Tyler Olson
Cleveland,Hunter Wood
Cleveland,Phil Maton
Colorado,Charlie Blackmon
Colorado,Trevor Story
Colorado,Nolan Arenado
Colorado,Daniel Murphy
Colorado,Ryan McMahon
Colorado,Ian Desmond
Colorado,Raimel Tapia
Colorado,David Dahl
Colorado,Tony Wolters
Colorado,Chris Iannetta
Colorado,Yonder Alonso
Colorado,Mark Reynolds
Colorado,Brendan Rodgers
Colorado,Garrett Hampson
Colorado,Yonathan Daza
Colorado,German Marquez
Colorado,Jon Gray
Colorado,Antonio Senzatela
Colorado,Kyle Freeland
Colorado,Peter Lambert
Colorado,Jeff Hoffman
Colorado,Chi Chi Gonzalez
Colorado,Carlos Estevez
Colorado,Bryan Shaw
Colorado,Jairo Diaz
Colorado,Wade Davis
Colorado,Scott Oberg
Colorado,Jake McGee
Colorado,Chad Bettis
Colorado,DJ Johnson
Detroit,JaCoby Jones
Detroit,Christin Stewart
Detroit,Miguel Cabrera
Detroit,Niko Goodrum
Detroit,Brandon Dixon
Detroit,Jeimer Candelario
Detroit,Dawel Lugo
Detroit,Travis Demeritte
Detroit,John Hicks
Detroit,Grayson Greiner
Detroit,Harold Castro
Detroit,Gordon Beckham
Detroit,Ronny Rodriguez
Detroit,Jordy Mercer
Detroit,Victor Reyes
Detroit,Matt Boyd
Detroit,Spencer Turnbull
Detroit,Daniel Norris
Detroit,Jordan Zimmermann
Detroit,Edwin Jackson
Detroit,Buck Farmer
Detroit,Joe Jimenez
Detroit,Daniel Stumpf
Detroit,Victor Alcantara
Detroit,Nick Ramirez
Detroit,Blaine Hardy
Detroit,Jose Cisnero
Detroit,Gregory Soto
Detroit,Zac Reininger
Detroit,Drew VerHagen
Miami,Miguel Rojas
Miami,Garrett Cooper
Miami,Brian Anderson
Miami,Starlin Castro
Miami,Harold Ramirez
Miami,Neil Walker
Miami,Curtis Granderson
Miami,Isan Diaz
Miami,Jorge Alfaro
Miami,Lewis Brinson
Miami,Jon Berti
Miami,Bryan Holaday
Miami,Austin Dean
Miami,Martin Prado
Miami,JT Riddle
Miami,Sandy Alcantara
Miami,Caleb Smith
Miami,Pablo Lopez
Miami,Jordan Yamamoto
Miami,Elieser Hernandez
Miami,Jose Urena
Miami,Ryne Stanek
Miami,Adam Conley
Miami,Jarlin Garcia
Miami,Tayron Guerrero
Miami,Tyler Kinley
Miami,Wei-Yin Chen
Miami,Austin Brice
Miami,Jose Quijada
Miami,Jeff Brigham
Houston,George Springer
Houston,Jose Altuve
Houston,Alex Bregman
Houston,Michael Brantley
Houston,Yordan Alvarez
Houston,Carlos Correa
Houston,Yuli Gurriel
Houston,Robinson Chirinos
Houston,Josh Reddick
Houston,Jake Marisnick
Houston,Martin Maldonado
Houston,Abraham Toro
Houston,Aledmys Diaz
Houston,Myles Straw
Houston,Kyle Tucker
Houston,Justin Verlander
Houston,Gerrit Cole
Houston,Zack Greinke
Houston,Wade Miley
Houston,Aaron Sanchez
Houston,Brad Peacock
Houston,Will Harris
Houston,Roberto Osuna
Houston,Joe Biagini
Houston,Hector Rondon
Houston,Chris Devenski
Houston,Ryan Pressly
Houston,Josh James
Houston,Collin McHugh
Houston,Framber Valdez
KansasCity,Whit Merrifield
KansasCity,Adalberto Mondesi
KansasCity,Cheslor Cuthbert
KansasCity,Alex Gordon
KansasCity,Hunter Dozier
KansasCity,Jorge Soler
KansasCity,Ryan O’Hearn
KansasCity,Bubba Starling
KansasCity,Meibrys Viloria
KansasCity,Cam Gallagher
KansasCity,Nicky Lopez
KansasCity,Lucas Duda
KansasCity,Ryan McBroom
KansasCity,Humberto Arteaga
KansasCity,Kelvin Gutierrez
KansasCity,Jakob Junis
KansasCity,Brad Keller
KansasCity,Daniel Duffy
KansasCity,Glenn Sparkman
KansasCity,Jorge Lopez
KansasCity,Mike Montgomery
KansasCity,Ian Kennedy
KansasCity,Scott Barlow
KansasCity,Kevin McCarthy
KansasCity,Tim Hill
KansasCity,Wily Peralta
KansasCity,Jacob Barnes
KansasCity,Brad Boxberger
KansasCity,Jake Newberry
KansasCity,Richard Lovelady
LAAngels,David Fletcher
LAAngels,Mike Trout
LAAngels,Shohei Ohtani
LAAngels,Andrelton Simmons
LAAngels,Albert Pujols
LAAngels,Brian Goodwin
LAAngels,Justin Upton
LAAngels,Kole Calhoun
LAAngels,Kevan Smith
LAAngels,Luis Rengifo
LAAngels,Max Stassi
LAAngels,Justin Bour
LAAngels,Tommy La Stella
LAAngels,Matt Thaiss
LAAngels,Zack Cozart
LAAngels,Andrew Heaney
LAAngels,Griffin Canning
LAAngels,Jose Suarez
LAAngels,Tyler Skaggs
LAAngels,Jaime Barria
LAAngels,Ty Buttrey
LAAngels,Hansel Robles
LAAngels,Luis Garcia
LAAngels,Cam Bedrosian
LAAngels,Justin Anderson
LAAngels,Noe Ramirez
LAAngels,Taylor Cole
LAAngels,Trevor Cahill
LAAngels,Luke Bard
LAAngels,Felix Pena
LosAngeles,Joc Pederson
LosAngeles,Max Muncy
LosAngeles,Justin Turner
LosAngeles,Cody Bellinger
LosAngeles,Corey Seager
LosAngeles,A.J. Pollock
LosAngeles,Alex Verdugo
LosAngeles,Kike Hernandez
LosAngeles,Chris Taylor
LosAngeles,Matt Beaty
LosAngeles,Austin Barnes
LosAngeles,Russell Martin
LosAngeles,Will Smith
LosAngeles,David Freese
LosAngeles,Gavin Lux
LosAngeles,Walker Buehler
LosAngeles,Hyun-Jin Ryu
LosAngeles,Clayton Kershaw
LosAngeles,Kenta Maeda
LosAngeles,Ross Stripling
LosAngeles,Rich Hill
LosAngeles,Adam Kolarek
LosAngeles,Pedro Baez
LosAngeles,Yimi Garcia
LosAngeles,Kenley Jansen
LosAngeles,Joe Kelly
LosAngeles,Dylan Floro
LosAngeles,Caleb Ferguson
LosAngeles,Julio Urias
LosAngeles,Casey Sadler
Milwaukee,Lorenzo Cain
Milwaukee,Christian Yelich
Milwaukee,Ryan Braun
Milwaukee,Mike Moustakas
Milwaukee,Yasmani Grandal
Milwaukee,Eric Thames
Milwaukee,Keston Hiura
Milwaukee,Travis Shaw
Milwaukee,Orlando Arcia
Milwaukee,Manny Pina
Milwaukee,Tyler Austin
Milwaukee,Hernan Perez
Milwaukee,Cory Spangenberg
Milwaukee,Ben Gamel
Milwaukee,Trent Grisham
Milwaukee,Zach Davies
